mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.40696747,0.027007597,0.096175184,0.000692555,0.002200045,0.009289135,0.006964319,0.306851085,0.0066,0.043548277,100,200,209549.4984,3.22E-07,4.2533,1,1000,1.38629,1777205.26,1045900,0.2,3.579392175,100,4473.173392,1101.652276,3371.551105,88
0.396506205,0.029590257,0.095649436,0.000654464,0.002249244,0.007012079,0.007200286,0.304997151,0.0066,0.044312999,100,200,179375.4316,3.22E-07,4.2533,1,1000,1.38629,1823056.86,1045900,0.2,3.579392175,100,3880.152498,1619.450684,2260.727872,89
0.39901473,0.031941534,0.099950323,0.000511215,0.00210675,0.007749637,0.01217671,0.303736087,0.0066,0.042526945,100,200,218252.6788,3.22E-07,4.2533,1,1000,1.38629,1736481.013,1045900,0.2,3.579392175,100,5630.011203,1871.276128,3758.746472,90
0.394841494,0.02970412,0.09452421,0.000680256,0.002045498,0.009871974,0.006634995,0.305371236,0.0066,0.04012126,100,200,195568.5577,3.22E-07,4.2533,1,1000,1.38629,1741835.024,1045900,0.2,3.579392175,100,4125.168719,1847.456224,2277.738705,91
0.400070983,0.031995846,0.096490137,0.000699032,0.001997576,0.007000002,0.012091438,0.302080355,0.0066,0.040277971,100,200,184677.5954,3.22E-07,4.2533,1,1000,1.38629,1792666.657,1045900,0.2,3.579392175,100,3980.236876,1334.596218,2645.634957,92
0.399956854,0.029408536,0.097452968,0.000527588,0.00204384,0.009720263,0.008514207,0.305731466,0.0066,0.040662157,100,200,161209.5901,3.22E-07,4.2533,1,1000,1.38629,1955163.827,1045900,0.2,3.579392175,100,4220.135232,1964.843078,2255.292644,93
0.406863758,0.030561453,0.096473,0.000666516,0.002113733,0.009579785,0.005035649,0.310095885,0.0066,0.039745869,100,200,186440.0357,3.22E-07,4.2533,1,1000,1.38629,1936031.289,1045900,0.2,3.579392175,100,5847.601358,1365.6752,4482.025457,94
0.406388383,0.029569198,0.097259054,0.000591329,0.002249996,0.007258489,0.007204529,0.312008254,0.0066,0.038885807,100,200,263739.2487,3.22E-07,4.2533,1,1000,1.38629,1958876.872,1045900,0.2,3.579392175,100,4927.341881,1934.067314,2993.285804,95
0.40075892,0.027000012,0.095014969,0.000699998,0.002249977,0.00981901,0.010427732,0.302752975,0.0066,0.04431299,100,200,235351.8898,3.22E-07,4.2533,1,1000,1.38629,1904802.552,1045900,0.2,3.579392175,100,4105.842355,1222.713991,2883.153205,96
0.406792718,0.02946182,0.099999721,0.000699999,0.001963279,0.007000022,0.009552977,0.30428835,0.0066,0.037321933,100,200,229415.4468,3.22E-07,4.2533,1,1000,1.38629,1919954.494,1045900,0.2,3.579392175,100,4644.841871,1851.67776,2793.19131,97
0.395297193,0.031966658,0.094,0.0007,0.00225,0.009407104,0.006542299,0.309469929,0.0066,0.041029456,100,200,230392.6141,3.22E-07,4.2533,1,1000,1.38629,1859300.082,1045900,0.2,3.579392175,100,4637.543894,1921.912461,2715.639505,98
0.397756043,0.028286358,0.095028594,0.000652497,0.002164009,0.007000026,0.006496194,0.305640864,0.0066,0.04431299,100,200,213928.8663,3.22E-07,4.2533,1,1000,1.38629,1944523.339,1045900,0.2,3.579392175,100,4008.805889,1689.466643,2319.388107,99
0.397155299,0.031320073,0.0980593,0.000617895,0.002107883,0.00903869,0.005003788,0.305518402,0.0066,0.044125862,100,200,241541.2841,3.22E-07,4.2533,1,1000,1.38629,1783882.105,1045900,0.2,3.579392175,100,4307.28049,1662.956664,2644.335837,100
