Population,Hour,SimulationValue,CellValue,RsquareValue,PctContribution
ActivatedNaive,288,61664.6029171538,54863.2723226946,0.0121651058463561,2.84964261330408e-08
ActivatedNaive,288,61664.6029171538,67174.3874181609,0.00798357386089461,1.87013023707314e-08
ActivatedNaive,288,61664.6029171538,89996.5774542503,0.211096876410188,4.94488631789457e-07
ActivatedNaive,336,107732.505062896,394777.442613054,7.09914859794352,1.66295604973609e-05
ActivatedNaive,336,107732.505062896,68936.782500689,0.129680349693435,3.03772655381603e-07
ActivatedNaive,336,107732.505062896,60218.8808254138,0.194510388184941,4.55635238938882e-07
ActivatedNaive,336,107732.505062896,351640.661128538,5.12577016658869,1.2006975752775e-05
ActivatedNaive,336,107732.505062896,277865.45366732,2.49392472522227,5.84195013271896e-06
ActivatedNaive,432,322153.797313677,639021.995606313,0.967455057333325,2.26623688495022e-06
ActivatedNaive,432,322153.797313677,145823.468655996,0.299590145744195,7.01781683300651e-07
ActivatedNaive,432,322153.797313677,962860.20281977,3.955411046551,9.2654416769926e-06
ActivatedNaive,432,322153.797313677,121559.240420039,0.387714263946319,9.08210008430133e-07
ActivatedNaive,432,322153.797313677,364592.422969257,0.0173538609210832,4.06509423022273e-08
ThyTregs,96,17.7951473735514,123.3186484402,35.1637517692653,8.23701221764213e-05
ThyTregs,96,17.7951473735514,51.2453444336004,3.53341121484425,8.27691866829315e-06
ThyTregs,96,17.7951473735514,24.7203839482968,0.15144887442634,3.54764826342642e-07
ThyTregs,168,36.4867787780861,800.0706893575,437.968111473751,0.0010259282652257
ThyTregs,168,36.4867787780861,1392.4884271363,1381.17715965453,0.0032353695400462
ThyTregs,168,36.4867787780861,813.7935874061,453.85162690214,0.00106313496361819
ThyTregs,168,36.4867787780861,1392.4884271363,1381.17715965453,0.0032353695400462
ThyTregs,216,57.9648351850032,420.3991671242,39.0957410183788,9.15806989365763e-05
ThyTregs,216,57.9648351850032,560.721131458,75.2290929858665,0.00017622208293153
ThyTregs,216,57.9648351850032,606.9213564694,89.69054986246,0.000210097648246355
ThyTregs,216,57.9648351850032,1092.3278060723,318.432010612148,0.000745918233956243
ThyTregs,288,117.721435096983,794.9437179261,33.0941615971149,7.75221640730386e-05
ThyTregs,288,117.721435096983,3260.8435742899,712.8717748912,0.0016698825420908
ThyTregs,288,117.721435096983,3026.4096361053,610.496590568767,0.00143007148621129
ThyTregs,336,192.12353963791,31548.2938953026,26636.9730790831,0.0623963774210195
ThyTregs,336,192.12353963791,2195.8842338057,108.775364605071,0.000254803302306775
ThyTregs,336,192.12353963791,1277.9462511251,31.9416012534648,7.48223231418118e-05
ThyTregs,336,192.12353963791,4970.2658947294,618.524647302488,0.00144887698848917
ThyTregs,336,192.12353963791,5729.3784413063,830.668752437599,0.00194581872478763
ThyTregs,432,534.791572587914,13866.9156559659,621.483473356825,0.00145580795720928
ThyTregs,432,534.791572587914,4518.2330460312,55.4814460167026,0.000129963762595853
ThyTregs,432,534.791572587914,25341.5393541828,2151.6446714287,0.00504016851298377
ThyTregs,432,534.791572587914,1964.3970476345,7.14600467022419,1.6739319559016e-05
ThyTregs,432,534.791572587914,10400.1348527893,340.294785178982,0.000797131182563157
NaiveTregs,96,83.1251737411739,3044.4035742079,1269.09269921326,0.00297281477168114
